transaction_id,timestamp,store_id,product_id,product_name,category,quantity,unit_price,payment_type,customer_id,inventory_on_hand
T04329,2024-06-29 08:00:00,Store_3,P005,Product_P042,Home,1,1054.23,Cash,C1944,143
T04330,2024-06-29 09:00:00,Store_3,P041,Product_P028,Clothing,3,355.23,UPI,C1083,176
T04331,2024-06-29 10:00:00,Store_4,P022,Product_P020,Stationery,4,1982.45,Card,C1249,166
T04332,2024-06-29 11:00:00,Store_5,P041,Product_P011,Electronics,1,386.58,Wallet,C1665,164
T04333,2024-06-29 12:00:00,Store_3,P023,Product_P010,Electronics,4,1515.44,Wallet,C1415,78
T04334,2024-06-29 13:00:00,Store_2,P007,Product_P023,Clothing,1,1593.16,Wallet,C1071,146
T04335,2024-06-29 14:00:00,Store_1,P023,Product_P037,Stationery,3,333.07,UPI,C1620,161
T04336,2024-06-29 15:00:00,Store_4,P044,Product_P041,Clothing,1,1869.67,Cash,C1111,156
T04337,2024-06-29 16:00:00,Store_3,P025,Product_P019,Home,4,1001.13,Cash,C1171,106
T04338,2024-06-29 17:00:00,Store_2,P027,Product_P045,Electronics,4,1276.32,UPI,C1698,132
T04339,2024-06-29 18:00:00,Store_3,P041,Product_P018,Groceries,3,1302.26,UPI,C1796,167
T04340,2024-06-29 19:00:00,Store_3,P006,Product_P049,Electronics,4,1034.66,Cash,C1272,195
T04341,2024-06-29 20:00:00,Store_5,P034,Product_P027,Stationery,4,326.94,Wallet,C1529,177
T04342,2024-06-29 21:00:00,Store_5,P009,Product_P006,Clothing,3,1515.92,Cash,C1679,128
T04343,2024-06-29 22:00:00,Store_5,P049,Product_P010,Electronics,1,1184.48,Cash,C1318,41
T04344,2024-06-29 23:00:00,Store_2,P033,Product_P002,Groceries,3,281.43,Card,C1081,122
T04345,2024-06-30 00:00:00,Store_3,P006,Product_P024,Groceries,1,1415.63,Wallet,C1074,74
T04346,2024-06-30 01:00:00,Store_1,P037,Product_P038,Clothing,1,1420.39,UPI,C1428,171
T04347,2024-06-30 02:00:00,Store_4,P031,Product_P028,Clothing,1,1119.55,Cash,C1459,94
T04348,2024-06-30 03:00:00,Store_5,P034,Product_P028,Electronics,2,226.57,Wallet,C1846,168
T04349,2024-06-30 04:00:00,Store_5,P041,Product_P045,Stationery,1,737.66,UPI,C1345,68
T04350,2024-06-30 05:00:00,Store_3,P029,Product_P050,Home,3,149.3,Card,C1248,35
T04351,2024-06-30 06:00:00,Store_3,P014,Product_P039,Groceries,3,981.31,Card,C1642,159
T04352,2024-06-30 07:00:00,Store_2,P036,Product_P002,Clothing,3,1817.57,Wallet,C1386,171
T04353,2024-06-30 08:00:00,Store_2,P036,Product_P046,Home,2,54.39,Cash,C1933,130
T04354,2024-06-30 09:00:00,Store_5,P015,Product_P005,Home,4,569.95,UPI,C1866,22
T04355,2024-06-30 10:00:00,Store_3,P008,Product_P050,Home,2,1609.73,Wallet,C1712,64
T04356,2024-06-30 11:00:00,Store_1,P026,Product_P011,Stationery,3,69.23,Card,C1362,145
T04357,2024-06-30 12:00:00,Store_4,P036,Product_P010,Clothing,3,69.84,UPI,C1295,199
T04358,2024-06-30 13:00:00,Store_3,P048,Product_P043,Groceries,4,1241.1,UPI,C1067,159
T04359,2024-06-30 14:00:00,Store_3,P021,Product_P002,Clothing,2,1588.94,Cash,C1437,65
T04360,2024-06-30 15:00:00,Store_2,P028,Product_P015,Electronics,3,1564.19,Card,C1531,93
T04361,2024-06-30 16:00:00,Store_4,P004,Product_P039,Groceries,1,1570.18,Card,C1782,158
T04362,2024-06-30 17:00:00,Store_5,P016,Product_P041,Clothing,1,753.96,Card,C1604,107
T04363,2024-06-30 18:00:00,Store_3,P022,Product_P037,Groceries,3,1771.31,UPI,C1132,186
T04364,2024-06-30 19:00:00,Store_5,P012,Product_P007,Electronics,1,75.03,Card,C1294,103
T04365,2024-06-30 20:00:00,Store_3,P016,Product_P020,Groceries,4,658.77,Wallet,C1295,143
T04366,2024-06-30 21:00:00,Store_5,P040,Product_P034,Home,3,707.52,Card,C1646,44
T04367,2024-06-30 22:00:00,Store_4,P038,Product_P035,Stationery,2,372.86,UPI,C1967,164
T04368,2024-06-30 23:00:00,Store_2,P042,Product_P034,Electronics,3,705.64,Card,C1863,135
T04369,2024-07-01 00:00:00,Store_4,P037,Product_P022,Groceries,4,1192.47,Card,C1867,122
T04370,2024-07-01 01:00:00,Store_1,P029,Product_P031,Electronics,2,1064.54,UPI,C1032,177
T04371,2024-07-01 02:00:00,Store_2,P018,Product_P023,Home,4,672.88,Card,C1373,23
T04372,2024-07-01 03:00:00,Store_4,P010,Product_P019,Stationery,1,1511.19,Cash,C1804,83
T04373,2024-07-01 04:00:00,Store_1,P042,Product_P004,Electronics,1,1443.84,UPI,C1031,61
T04374,2024-07-01 05:00:00,Store_3,P039,Product_P024,Home,1,597.36,Card,C1554,115
T04375,2024-07-01 06:00:00,Store_3,P018,Product_P020,Home,4,680.3,Cash,C1958,49
T04376,2024-07-01 07:00:00,Store_5,P001,Product_P039,Home,4,610.66,Wallet,C1803,52
T04377,2024-07-01 08:00:00,Store_2,P039,Product_P028,Groceries,3,301.26,UPI,C1865,121
T04378,2024-07-01 09:00:00,Store_3,P021,Product_P039,Clothing,2,1517.92,Card,C1304,195
T04379,2024-07-01 10:00:00,Store_2,P001,Product_P017,Electronics,2,140.24,UPI,C1792,12
T04380,2024-07-01 11:00:00,Store_3,P015,Product_P019,Clothing,4,343.63,Cash,C1107,152
T04381,2024-07-01 12:00:00,Store_5,P004,Product_P048,Home,4,255.34,UPI,C1095,182
T04382,2024-07-01 13:00:00,Store_4,P020,Product_P035,Clothing,1,1659.41,Wallet,C1065,104
T04383,2024-07-01 14:00:00,Store_5,P010,Product_P032,Home,4,135.82,Card,C1520,148
T04384,2024-07-01 15:00:00,Store_1,P023,Product_P047,Home,1,1346.02,Wallet,C1229,176
T04385,2024-07-01 16:00:00,Store_3,P041,Product_P046,Stationery,4,136.73,Cash,C1732,28
T04386,2024-07-01 17:00:00,Store_1,P034,Product_P047,Stationery,2,1583.56,UPI,C1357,157
T04387,2024-07-01 18:00:00,Store_1,P046,Product_P046,Clothing,3,1829.79,Card,C1401,65
T04388,2024-07-01 19:00:00,Store_2,P048,Product_P039,Electronics,4,999.34,Card,C1789,87
T04389,2024-07-01 20:00:00,Store_3,P033,Product_P035,Clothing,1,1618.86,Cash,C1098,127
T04390,2024-07-01 21:00:00,Store_1,P034,Product_P030,Electronics,3,1427.5,Cash,C1270,141
T04391,2024-07-01 22:00:00,Store_4,P039,Product_P017,Clothing,1,1601.49,UPI,C1774,18
T04392,2024-07-01 23:00:00,Store_1,P010,Product_P042,Groceries,1,1545.21,Card,C1908,162
T04393,2024-07-02 00:00:00,Store_4,P020,Product_P047,Groceries,3,450.47,Cash,C1361,184
T04394,2024-07-02 01:00:00,Store_2,P001,Product_P029,Electronics,3,1024.14,Card,C1163,58
T04395,2024-07-02 02:00:00,Store_1,P013,Product_P006,Stationery,3,1922.81,UPI,C1527,164
T04396,2024-07-02 03:00:00,Store_5,P001,Product_P017,Electronics,4,719.89,Wallet,C1168,37
T04397,2024-07-02 04:00:00,Store_2,P005,Product_P017,Clothing,3,1942.45,Cash,C1020,199
T04398,2024-07-02 05:00:00,Store_4,P016,Product_P014,Home,4,1187.17,UPI,C1539,25
T04399,2024-07-02 06:00:00,Store_2,P015,Product_P024,Groceries,2,950.14,Wallet,C1841,96
T04400,2024-07-02 07:00:00,Store_1,P049,Product_P050,Home,2,1332.63,UPI,C1594,183
T04401,2024-07-02 08:00:00,Store_3,P028,Product_P037,Groceries,1,1640.89,Cash,C1784,183
T04402,2024-07-02 09:00:00,Store_3,P031,Product_P040,Clothing,1,818.71,UPI,C1832,177
T04403,2024-07-02 10:00:00,Store_4,P023,Product_P039,Groceries,4,114.26,Card,C1396,92
T04404,2024-07-02 11:00:00,Store_4,P048,Product_P032,Electronics,1,1432.17,Cash,C1035,43
T04405,2024-07-02 12:00:00,Store_3,P045,Product_P036,Home,2,1914.53,Card,C1494,147
T04406,2024-07-02 13:00:00,Store_4,P043,Product_P050,Home,4,1268.72,UPI,C1313,10
T04407,2024-07-02 14:00:00,Store_2,P017,Product_P037,Clothing,4,417.41,Cash,C1489,75
T04408,2024-07-02 15:00:00,Store_5,P049,Product_P048,Home,3,534.07,Card,C1275,124
T04409,2024-07-02 16:00:00,Store_5,P034,Product_P014,Clothing,4,1824.01,Card,C1232,154
T04410,2024-07-02 17:00:00,Store_2,P013,Product_P027,Stationery,1,76.45,Card,C1615,56
T04411,2024-07-02 18:00:00,Store_5,P014,Product_P019,Electronics,2,1120.06,Wallet,C1435,33
T04412,2024-07-02 19:00:00,Store_1,P011,Product_P031,Groceries,1,359.42,Card,C1005,187
T04413,2024-07-02 20:00:00,Store_2,P028,Product_P046,Groceries,2,601.39,Card,C1534,113
T04414,2024-07-02 21:00:00,Store_4,P042,Product_P009,Groceries,3,648.61,UPI,C1681,38
T04415,2024-07-02 22:00:00,Store_2,P032,Product_P038,Stationery,2,477.6,UPI,C1663,81
T04416,2024-07-02 23:00:00,Store_3,P035,Product_P017,Electronics,3,1595.09,UPI,C1243,95
T04417,2024-07-03 00:00:00,Store_4,P031,Product_P019,Home,1,697.81,UPI,C1240,113
T04418,2024-07-03 01:00:00,Store_3,P017,Product_P044,Home,3,723.7,Wallet,C1772,150
T04419,2024-07-03 02:00:00,Store_4,P047,Product_P004,Electronics,4,933.36,UPI,C1927,165
T04420,2024-07-03 03:00:00,Store_5,P009,Product_P048,Electronics,4,1809.48,UPI,C1557,142
T04421,2024-07-03 04:00:00,Store_2,P010,Product_P011,Groceries,2,1391.94,UPI,C1272,83
T04422,2024-07-03 05:00:00,Store_1,P008,Product_P022,Home,1,170.41,Card,C1074,146
T04423,2024-07-03 06:00:00,Store_4,P021,Product_P004,Electronics,1,126.56,Wallet,C1282,151
T04424,2024-07-03 07:00:00,Store_4,P013,Product_P017,Home,2,1154.46,UPI,C1707,111
T04425,2024-07-03 08:00:00,Store_3,P050,Product_P008,Electronics,4,1779.77,Card,C1534,147
T04426,2024-07-03 09:00:00,Store_5,P005,Product_P046,Clothing,3,680.34,Cash,C1086,170
T04427,2024-07-03 10:00:00,Store_3,P006,Product_P034,Groceries,2,533.16,Wallet,C1880,84
T04428,2024-07-03 11:00:00,Store_3,P030,Product_P011,Electronics,3,1508.97,UPI,C1632,49
T04429,2024-07-03 12:00:00,Store_5,P031,Product_P031,Stationery,3,1224.08,Card,C1929,143
T04430,2024-07-03 13:00:00,Store_1,P017,Product_P011,Electronics,1,1151.8,Cash,C1148,26
T04431,2024-07-03 14:00:00,Store_3,P011,Product_P038,Clothing,4,341.14,Cash,C1149,173
T04432,2024-07-03 15:00:00,Store_3,P020,Product_P021,Stationery,3,393.12,Card,C1576,79
T04433,2024-07-03 16:00:00,Store_4,P048,Product_P046,Stationery,4,599.49,Card,C1159,70
T04434,2024-07-03 17:00:00,Store_5,P009,Product_P030,Electronics,1,453.34,Wallet,C1445,120
T04435,2024-07-03 18:00:00,Store_2,P002,Product_P010,Clothing,2,1944.32,Card,C1795,186
T04436,2024-07-03 19:00:00,Store_1,P037,Product_P026,Stationery,2,86.29,UPI,C1081,92
T04437,2024-07-03 20:00:00,Store_1,P001,Product_P027,Groceries,1,1270.81,Cash,C1006,33
T04438,2024-07-03 21:00:00,Store_5,P004,Product_P008,Groceries,1,1059.32,UPI,C1181,60
T04439,2024-07-03 22:00:00,Store_4,P036,Product_P039,Home,3,680.34,UPI,C1869,179
T04440,2024-07-03 23:00:00,Store_4,P025,Product_P008,Home,1,1780.8,UPI,C1965,156
T04441,2024-07-04 00:00:00,Store_5,P003,Product_P008,Clothing,2,1356.82,Cash,C1525,71
T04442,2024-07-04 01:00:00,Store_4,P009,Product_P034,Stationery,4,1996.79,Cash,C1477,76
T04443,2024-07-04 02:00:00,Store_1,P022,Product_P016,Groceries,4,378.88,Cash,C1182,39
T04444,2024-07-04 03:00:00,Store_1,P023,Product_P041,Groceries,4,221.34,Card,C1313,116
T04445,2024-07-04 04:00:00,Store_2,P012,Product_P013,Clothing,4,321.82,UPI,C1555,175
T04446,2024-07-04 05:00:00,Store_5,P010,Product_P023,Stationery,1,575.12,Wallet,C1173,143
T04447,2024-07-04 06:00:00,Store_3,P034,Product_P012,Clothing,1,862.73,Card,C1013,120
T04448,2024-07-04 07:00:00,Store_3,P043,Product_P027,Electronics,4,1732.08,Card,C1299,159
T04449,2024-07-04 08:00:00,Store_2,P010,Product_P022,Groceries,1,603.0,Wallet,C1936,130
T04450,2024-07-04 09:00:00,Store_2,P030,Product_P032,Clothing,3,1834.72,UPI,C1072,20
T04451,2024-07-04 10:00:00,Store_4,P022,Product_P049,Clothing,1,952.67,Wallet,C1734,81
T04452,2024-07-04 11:00:00,Store_2,P006,Product_P027,Electronics,3,1311.79,Cash,C1513,100
T04453,2024-07-04 12:00:00,Store_2,P050,Product_P002,Home,3,565.6,UPI,C1721,38
T04454,2024-07-04 13:00:00,Store_3,P002,Product_P045,Groceries,1,354.23,Card,C1772,128
T04455,2024-07-04 14:00:00,Store_4,P030,Product_P033,Clothing,4,1745.44,Cash,C1601,128
T04456,2024-07-04 15:00:00,Store_2,P002,Product_P026,Groceries,3,263.54,Cash,C1342,17
T04457,2024-07-04 16:00:00,Store_2,P032,Product_P028,Home,1,1559.34,Card,C1395,89
T04458,2024-07-04 17:00:00,Store_4,P042,Product_P019,Clothing,2,1182.92,Wallet,C1845,172
T04459,2024-07-04 18:00:00,Store_5,P016,Product_P043,Electronics,4,1729.22,Cash,C1763,81
T04460,2024-07-04 19:00:00,Store_4,P012,Product_P005,Groceries,2,1449.75,Cash,C1894,182
T04461,2024-07-04 20:00:00,Store_3,P001,Product_P033,Electronics,3,599.24,UPI,C1332,42
T04462,2024-07-04 21:00:00,Store_5,P008,Product_P020,Home,2,1170.13,UPI,C1354,14
T04463,2024-07-04 22:00:00,Store_1,P048,Product_P030,Home,1,75.49,Card,C1558,199
T04464,2024-07-04 23:00:00,Store_4,P050,Product_P045,Groceries,4,976.68,Card,C1846,174
T04465,2024-07-05 00:00:00,Store_3,P013,Product_P008,Home,3,217.73,Card,C1162,154
T04466,2024-07-05 01:00:00,Store_5,P015,Product_P038,Stationery,1,886.44,Wallet,C1115,31
T04467,2024-07-05 02:00:00,Store_4,P044,Product_P017,Groceries,4,263.74,Cash,C1402,87
T04468,2024-07-05 03:00:00,Store_2,P008,Product_P044,Stationery,3,1913.19,Card,C1078,169
T04469,2024-07-05 04:00:00,Store_4,P010,Product_P001,Home,3,1069.98,UPI,C1446,23
T04470,2024-07-05 05:00:00,Store_1,P046,Product_P003,Groceries,3,1830.78,Cash,C1882,157
T04471,2024-07-05 06:00:00,Store_4,P005,Product_P046,Stationery,3,93.61,Card,C1007,159
T04472,2024-07-05 07:00:00,Store_5,P050,Product_P026,Home,2,1293.42,Cash,C1022,39
T04473,2024-07-05 08:00:00,Store_5,P019,Product_P031,Clothing,2,648.56,Cash,C1780,191
T04474,2024-07-05 09:00:00,Store_4,P047,Product_P008,Clothing,2,892.07,Cash,C1790,170
T04475,2024-07-05 10:00:00,Store_5,P038,Product_P043,Electronics,3,1752.52,Card,C1542,14
T04476,2024-07-05 11:00:00,Store_2,P011,Product_P046,Clothing,2,1961.04,Cash,C1413,27
T04477,2024-07-05 12:00:00,Store_4,P043,Product_P008,Stationery,4,530.66,Cash,C1681,72
T04478,2024-07-05 13:00:00,Store_2,P020,Product_P035,Clothing,3,1899.09,Cash,C1641,183
T04479,2024-07-05 14:00:00,Store_2,P020,Product_P039,Groceries,4,1393.02,UPI,C1906,144
T04480,2024-07-05 15:00:00,Store_3,P021,Product_P028,Groceries,4,1905.26,Card,C1408,166
T04481,2024-07-05 16:00:00,Store_4,P018,Product_P004,Groceries,2,1146.62,Wallet,C1668,66
T04482,2024-07-05 17:00:00,Store_5,P050,Product_P016,Clothing,3,1923.47,UPI,C1021,184
T04483,2024-07-05 18:00:00,Store_2,P010,Product_P013,Clothing,2,1790.29,Cash,C1637,18
T04484,2024-07-05 19:00:00,Store_3,P034,Product_P020,Electronics,2,300.75,Cash,C1402,196
T04485,2024-07-05 20:00:00,Store_4,P026,Product_P005,Home,2,656.04,Wallet,C1968,121
T04486,2024-07-05 21:00:00,Store_4,P030,Product_P037,Electronics,3,523.97,Wallet,C1680,114
T04487,2024-07-05 22:00:00,Store_1,P009,Product_P020,Stationery,3,1165.59,UPI,C1677,132
T04488,2024-07-05 23:00:00,Store_1,P046,Product_P024,Groceries,2,1615.46,Cash,C1156,80
T04489,2024-07-06 00:00:00,Store_2,P031,Product_P036,Clothing,4,1530.85,Wallet,C1329,122
T04490,2024-07-06 01:00:00,Store_1,P042,Product_P034,Home,4,1467.16,UPI,C1021,180
T04491,2024-07-06 02:00:00,Store_2,P004,Product_P045,Home,3,781.77,Wallet,C1471,68
T04492,2024-07-06 03:00:00,Store_5,P006,Product_P048,Clothing,1,322.29,Cash,C1263,15
T04493,2024-07-06 04:00:00,Store_2,P014,Product_P034,Electronics,2,460.64,Cash,C1302,119
T04494,2024-07-06 05:00:00,Store_1,P004,Product_P019,Home,2,1496.27,Cash,C1901,120
T04495,2024-07-06 06:00:00,Store_5,P026,Product_P017,Electronics,1,337.69,Cash,C1774,62
T04496,2024-07-06 07:00:00,Store_1,P047,Product_P005,Clothing,3,484.75,Card,C1723,73
T04497,2024-07-06 08:00:00,Store_2,P048,Product_P025,Electronics,4,877.88,Card,C1464,13
T04498,2024-07-06 09:00:00,Store_3,P039,Product_P018,Groceries,3,190.62,Card,C1163,10
T04499,2024-07-06 10:00:00,Store_4,P017,Product_P050,Clothing,4,464.75,UPI,C1135,79
T04500,2024-07-06 11:00:00,Store_1,P019,Product_P008,Clothing,4,342.05,UPI,C1251,40
T04501,2024-07-06 12:00:00,Store_2,P049,Product_P027,Home,3,1905.08,Wallet,C1204,74
T04502,2024-07-06 13:00:00,Store_5,P006,Product_P015,Home,2,423.48,Wallet,C1855,126
T04503,2024-07-06 14:00:00,Store_1,P029,Product_P045,Home,2,1730.45,UPI,C1301,28
T04504,2024-07-06 15:00:00,Store_1,P011,Product_P013,Groceries,2,273.86,Wallet,C1241,127
T04505,2024-07-06 16:00:00,Store_4,P016,Product_P016,Groceries,4,1745.86,UPI,C1831,78
T04506,2024-07-06 17:00:00,Store_2,P030,Product_P022,Stationery,2,1218.9,Card,C1926,186
T04507,2024-07-06 18:00:00,Store_3,P025,Product_P020,Clothing,4,1706.93,UPI,C1790,40
T04508,2024-07-06 19:00:00,Store_5,P040,Product_P013,Home,2,1741.33,UPI,C1060,197
T04509,2024-07-06 20:00:00,Store_2,P011,Product_P020,Clothing,3,1212.93,Wallet,C1464,88
T04510,2024-07-06 21:00:00,Store_5,P007,Product_P002,Electronics,1,1839.5,Wallet,C1817,64
T04511,2024-07-06 22:00:00,Store_1,P026,Product_P035,Groceries,4,1191.62,UPI,C1301,136
T04512,2024-07-06 23:00:00,Store_4,P022,Product_P047,Stationery,3,1439.5,Cash,C1471,86
T04513,2024-07-07 00:00:00,Store_4,P025,Product_P019,Electronics,4,861.36,Wallet,C1810,100
T04514,2024-07-07 01:00:00,Store_3,P019,Product_P045,Clothing,4,1832.43,UPI,C1393,175
T04515,2024-07-07 02:00:00,Store_4,P031,Product_P037,Groceries,3,1657.12,Wallet,C1606,170
T04516,2024-07-07 03:00:00,Store_1,P026,Product_P006,Home,2,375.09,Cash,C1659,15
T04517,2024-07-07 04:00:00,Store_3,P042,Product_P014,Electronics,4,1173.96,Wallet,C1911,150
T04518,2024-07-07 05:00:00,Store_2,P041,Product_P004,Groceries,1,1798.81,UPI,C1973,29
T04519,2024-07-07 06:00:00,Store_4,P036,Product_P022,Clothing,1,1596.48,UPI,C1258,109
T04520,2024-07-07 07:00:00,Store_3,P023,Product_P039,Clothing,3,1926.98,Cash,C1541,174
T04521,2024-07-07 08:00:00,Store_1,P047,Product_P036,Electronics,1,501.04,UPI,C1529,54
T04522,2024-07-07 09:00:00,Store_5,P013,Product_P034,Electronics,3,766.55,Cash,C1186,90
T04523,2024-07-07 10:00:00,Store_5,P025,Product_P027,Electronics,3,1039.02,UPI,C1965,68
T04524,2024-07-07 11:00:00,Store_1,P002,Product_P007,Stationery,4,503.7,UPI,C1211,61
T04525,2024-07-07 12:00:00,Store_1,P002,Product_P003,Home,3,818.39,Wallet,C1034,155
T04526,2024-07-07 13:00:00,Store_5,P016,Product_P047,Groceries,3,1098.2,Wallet,C1146,34
T04527,2024-07-07 14:00:00,Store_3,P009,Product_P033,Clothing,2,423.11,Cash,C1281,132
T04528,2024-07-07 15:00:00,Store_5,P028,Product_P002,Clothing,4,550.54,Wallet,C1546,138
T04529,2024-07-07 16:00:00,Store_1,P013,Product_P042,Home,1,293.44,Card,C1587,50
T04530,2024-07-07 17:00:00,Store_4,P035,Product_P016,Electronics,2,1441.09,Cash,C1583,111
T04531,2024-07-07 18:00:00,Store_2,P041,Product_P025,Electronics,2,755.03,Card,C1248,27
T04532,2024-07-07 19:00:00,Store_4,P013,Product_P015,Clothing,4,479.52,Cash,C1056,138
T04533,2024-07-07 20:00:00,Store_4,P031,Product_P024,Home,4,1039.28,Card,C1868,176
T04534,2024-07-07 21:00:00,Store_1,P021,Product_P015,Clothing,2,183.09,Wallet,C1304,168
T04535,2024-07-07 22:00:00,Store_5,P032,Product_P031,Electronics,4,1850.64,Wallet,C1521,111
T04536,2024-07-07 23:00:00,Store_3,P034,Product_P014,Groceries,4,624.21,UPI,C1724,80
T04537,2024-07-08 00:00:00,Store_4,P008,Product_P014,Electronics,3,1778.61,Card,C1360,175
T04538,2024-07-08 01:00:00,Store_5,P041,Product_P006,Groceries,4,1020.36,UPI,C1236,17
T04539,2024-07-08 02:00:00,Store_3,P048,Product_P014,Stationery,3,1707.79,Cash,C1233,171
T04540,2024-07-08 03:00:00,Store_4,P002,Product_P017,Home,2,531.78,Card,C1924,82
T04541,2024-07-08 04:00:00,Store_3,P038,Product_P018,Stationery,2,391.78,UPI,C1222,98
T04542,2024-07-08 05:00:00,Store_5,P032,Product_P020,Electronics,1,1706.35,Cash,C1615,36
T04543,2024-07-08 06:00:00,Store_2,P040,Product_P017,Home,4,465.2,Card,C1326,178
T04544,2024-07-08 07:00:00,Store_5,P028,Product_P016,Electronics,2,1505.08,UPI,C1097,16
T04545,2024-07-08 08:00:00,Store_1,P037,Product_P040,Home,3,721.94,Card,C1225,41
T04546,2024-07-08 09:00:00,Store_3,P041,Product_P039,Home,2,1508.98,Card,C1733,82
T04547,2024-07-08 10:00:00,Store_2,P001,Product_P032,Electronics,4,1819.91,UPI,C1835,108
T04548,2024-07-08 11:00:00,Store_3,P041,Product_P044,Electronics,1,1964.19,Wallet,C1488,121
T04549,2024-07-08 12:00:00,Store_3,P010,Product_P009,Home,1,751.63,Wallet,C1477,153
T04550,2024-07-08 13:00:00,Store_4,P004,Product_P027,Home,2,766.68,UPI,C1984,139
T04551,2024-07-08 14:00:00,Store_1,P035,Product_P046,Electronics,1,1963.71,Cash,C1333,180
T04552,2024-07-08 15:00:00,Store_3,P010,Product_P033,Electronics,4,1729.98,UPI,C1791,40
T04553,2024-07-08 16:00:00,Store_5,P047,Product_P010,Clothing,4,137.93,UPI,C1554,89
T04554,2024-07-08 17:00:00,Store_5,P011,Product_P017,Clothing,1,1168.23,Card,C1862,184
T04555,2024-07-08 18:00:00,Store_4,P014,Product_P049,Clothing,3,403.43,Wallet,C1511,42
T04556,2024-07-08 19:00:00,Store_1,P038,Product_P049,Stationery,1,1988.32,Wallet,C1381,154
T04557,2024-07-08 20:00:00,Store_1,P012,Product_P036,Home,1,320.9,Wallet,C1422,108
T04558,2024-07-08 21:00:00,Store_5,P045,Product_P017,Groceries,2,1140.73,Wallet,C1347,63
T04559,2024-07-08 22:00:00,Store_2,P017,Product_P018,Stationery,3,1347.14,UPI,C1152,63
T04560,2024-07-08 23:00:00,Store_4,P016,Product_P023,Home,1,1877.28,Card,C1850,188
T04561,2024-07-09 00:00:00,Store_4,P035,Product_P034,Groceries,2,1702.15,Wallet,C1451,189
T04562,2024-07-09 01:00:00,Store_5,P002,Product_P008,Clothing,2,529.22,Wallet,C1289,144
T04563,2024-07-09 02:00:00,Store_5,P011,Product_P013,Groceries,2,1166.62,Card,C1735,191
T04564,2024-07-09 03:00:00,Store_2,P041,Product_P023,Electronics,4,1909.47,UPI,C1984,148
T04565,2024-07-09 04:00:00,Store_2,P003,Product_P020,Electronics,2,1484.65,UPI,C1118,199
T04566,2024-07-09 05:00:00,Store_1,P029,Product_P022,Home,2,1392.26,UPI,C1213,39
T04567,2024-07-09 06:00:00,Store_4,P018,Product_P047,Stationery,4,1522.06,Wallet,C1564,91
T04568,2024-07-09 07:00:00,Store_4,P020,Product_P023,Clothing,4,678.89,Wallet,C1731,66
T04569,2024-07-09 08:00:00,Store_5,P047,Product_P041,Home,2,1472.04,Wallet,C1438,183
T04570,2024-07-09 09:00:00,Store_1,P014,Product_P035,Clothing,1,504.07,UPI,C1754,79
T04571,2024-07-09 10:00:00,Store_4,P034,Product_P003,Electronics,3,884.8,Wallet,C1564,75
T04572,2024-07-09 11:00:00,Store_1,P049,Product_P034,Stationery,4,1785.36,Cash,C1913,192
T04573,2024-07-09 12:00:00,Store_1,P031,Product_P033,Stationery,3,86.99,Card,C1628,116
T04574,2024-07-09 13:00:00,Store_5,P040,Product_P046,Electronics,4,857.92,Cash,C1902,195
T04575,2024-07-09 14:00:00,Store_1,P042,Product_P017,Groceries,2,570.3,Cash,C1446,19
T04576,2024-07-09 15:00:00,Store_2,P018,Product_P045,Stationery,4,437.25,Wallet,C1842,141
T04577,2024-07-09 16:00:00,Store_2,P030,Product_P019,Groceries,2,1685.22,Card,C1041,83
T04578,2024-07-09 17:00:00,Store_3,P025,Product_P030,Clothing,3,1408.17,Cash,C1394,82
T04579,2024-07-09 18:00:00,Store_5,P019,Product_P023,Stationery,1,269.63,UPI,C1246,71
T04580,2024-07-09 19:00:00,Store_3,P008,Product_P015,Electronics,2,1014.2,UPI,C1904,118
T04581,2024-07-09 20:00:00,Store_2,P028,Product_P014,Groceries,3,960.47,UPI,C1290,180
T04582,2024-07-09 21:00:00,Store_3,P008,Product_P002,Clothing,3,327.93,UPI,C1247,51
T04583,2024-07-09 22:00:00,Store_5,P031,Product_P039,Clothing,4,1609.54,Card,C1612,33
T04584,2024-07-09 23:00:00,Store_5,P003,Product_P049,Stationery,2,765.01,UPI,C1598,14
T04585,2024-07-10 00:00:00,Store_1,P003,Product_P018,Stationery,3,1535.78,Card,C1864,108
T04586,2024-07-10 01:00:00,Store_4,P044,Product_P006,Home,1,424.52,Card,C1448,108
T04587,2024-07-10 02:00:00,Store_1,P022,Product_P032,Home,4,664.39,Card,C1083,129
T04588,2024-07-10 03:00:00,Store_5,P017,Product_P021,Stationery,4,235.58,Card,C1772,86
T04589,2024-07-10 04:00:00,Store_2,P036,Product_P040,Home,3,329.78,Wallet,C1220,110
T04590,2024-07-10 05:00:00,Store_2,P017,Product_P028,Electronics,2,1772.21,Cash,C1665,105
T04591,2024-07-10 06:00:00,Store_1,P014,Product_P027,Electronics,4,262.77,Wallet,C1050,182
T04592,2024-07-10 07:00:00,Store_5,P009,Product_P002,Home,2,236.68,Cash,C1549,196
T04593,2024-07-10 08:00:00,Store_2,P030,Product_P033,Stationery,3,1883.74,Wallet,C1770,129
T04594,2024-07-10 09:00:00,Store_5,P021,Product_P016,Electronics,3,1309.51,UPI,C1980,74
T04595,2024-07-10 10:00:00,Store_2,P012,Product_P039,Clothing,2,246.79,Card,C1186,130
